Cell	nCount_Spatial	nFeature_Spatial	percent.mito	seurat_clusters	celltype	Cluster
74302934229000	3766	1230	7.859798	4	Chroid plexus	4
71296457129200	2345	1047	5.54371	7	RL	7
61847529072400	6716	2180	6.387731	4	Chroid plexus	4
56264071591000	10236	2917	7.991403	0	VZ+IZ	0
66142496368100	3129	1120	7.062959	8	Epithelia	8
65283502910800	8008	2521	6.043956	0	VZ+IZ	0
62277025804200	9242	2752	7.833802	0	VZ+IZ	0
63995012725100	7698	2449	6.70304	0	VZ+IZ	0
76450417879400	4318	1481	6.113942	4	Chroid plexus	4
61418032346800	8577	2677	5.806226	1	VZ+IZ	1
59270548696400	8818	2521	7.688818	1	VZ+IZ	1
76450417882500	4536	1613	7.429453	10	Chroid plexus	10
52828097755100	6740	1907	10.890208	3	iEGL	3
68289980016000	1298	520	7.858243	8	Epithelia	8
70437463665700	8358	2556	7.406078	5	VZ+IZ	5
60559038886900	8394	2586	7.362402	6	Vessels	6
64854006179300	2754	1079	5.73711	8	Epithelia	8
55405078133900	11158	2906	7.940491	2	oEGL	2
73014444045300	7711	2509	8.3128	0	VZ+IZ	0
55834574862900	5997	1713	13.740203	3	iEGL	3
61847529077300	7929	2649	7.188801	0	VZ+IZ	0
60129542156800	8562	2596	6.879234	1	VZ+IZ	1
70437463669800	5117	1634	9.517295	3	iEGL	3
58411555240500	7270	2168	11.829436	0	VZ+IZ	0
50680614107400	1368	548	8.187135	3	iEGL	3
79027398258300	5347	1947	7.181597	10	Chroid plexus	10
56264071588700	3797	1246	6.584145	8	Epithelia	8
65712999640100	8652	2638	6.957929	1	VZ+IZ	1
61847529074000	8900	2632	8.460674	5	VZ+IZ	5
63565515993200	8457	2553	6.468015	0	VZ+IZ	0
63565515994500	7703	2430	7.828119	0	VZ+IZ	0
64854006182000	7833	2417	7.493936	1	VZ+IZ	1
63136019265800	9296	2876	5.905766	0	VZ+IZ	0
69148973477500	8106	2460	7.142857	1	VZ+IZ	1
67430986563000	7204	2217	8.481399	3	iEGL	3
67001489833200	7979	2533	7.457075	0	VZ+IZ	0
79456894987300	6794	2216	5.681484	10	Chroid plexus	10
57552561781700	5627	1709	12.457793	3	iEGL	3
64424509449500	2299	857	7.916485	4	Chroid plexus	4
56264071589500	15141	3476	8.420844	2	oEGL	2
67430986557800	7740	2241	11.563307	1	VZ+IZ	1
67430986561000	6917	2217	8.399595	5	VZ+IZ	5
61847529076400	8823	2696	6.415052	5	VZ+IZ	5
61847529074300	8615	2592	8.218224	1	VZ+IZ	1
78597901529100	3241	1198	6.232644	10	Chroid plexus	10
52828097754100	7338	2080	6.841101	2	oEGL	2
65712999638600	6362	2011	6.963219	4	Chroid plexus	4
50251117376600	2127	701	6.817113	3	iEGL	3
65712999641500	8488	2509	7.693214	0	VZ+IZ	0
71296457129300	3487	1382	4.215658	7	RL	7
59270548701000	6207	2093	7.862091	7	RL	7
76020921146900	1965	768	10.381679	8	Epithelia	8
74732430961500	8136	2248	9.882006	3	iEGL	3
61418032343500	10451	2659	9.39623	2	oEGL	2
73443940772200	8356	2500	9.28674	0	VZ+IZ	0
53687091212200	1631	560	4.291845	8	Epithelia	8
51110110836200	6157	1808	8.965405	2	oEGL	2
50251117377100	2557	942	8.330074	3	iEGL	3
53257594482900	4225	1385	5.514793	3	iEGL	3
56264071592900	6538	1867	12.343224	3	iEGL	3
55405078132300	8621	2527	8.444496	0	VZ+IZ	0
66571993097600	1524	647	5.249344	8	Epithelia	8
52828097755600	6938	2001	10.982992	3	iEGL	3
55834574861100	9471	2692	7.359307	3	iEGL	3
58841051970700	6251	1911	10.862262	1	VZ+IZ	1
63136019260800	5293	1799	6.706971	4	Chroid plexus	4
64424509456600	1403	653	8.339273	3	iEGL	3
70007966933600	1672	684	10.107656	8	Epithelia	8
72584947317200	4855	1576	7.785788	3	iEGL	3
53687091214200	7432	2038	10.629709	3	iEGL	3
52828097756200	2165	803	5.635104	3	iEGL	3
62706522534600	7826	2400	8.29287	1	VZ+IZ	1
50680614107200	2239	818	10.004466	3	iEGL	3
53687091215000	6726	1974	11.685995	3	iEGL	3
56693568318200	3233	1125	7.114135	8	Epithelia	8
73873437505600	2932	1066	8.731241	3	iEGL	3
76879914609100	1316	543	5.471125	8	Epithelia	8
65283502915700	6062	2110	6.169581	7	RL	7
50251117377200	1391	577	7.260963	3	iEGL	3
77738908071000	2008	835	6.324701	8	Epithelia	8
50680614106200	3070	958	6.156352	3	iEGL	3
55834574859000	2206	759	3.263826	8	Epithelia	8
73443940771400	1338	599	9.267564	8	Epithelia	8
73873437499400	2175	758	6.344828	8	Epithelia	8
56693568322400	5605	1669	12.738626	3	iEGL	3
65712999637700	1198	539	5.175292	8	Epithelia	8
50251117377000	1517	570	8.701384	3	iEGL	3
68719476744600	1996	750	7.865731	8	Epithelia	8
78597901529000	3102	1122	5.029014	10	Chroid plexus	10
69578470204000	2210	856	7.782805	8	Epithelia	8
69578470204800	1557	691	6.679512	8	Epithelia	8
58841051971400	1615	699	7.55418	3	iEGL	3
63995012727000	1694	788	5.076741	3	iEGL	3
59270548701200	2449	1018	8.411597	3	iEGL	3
63565515997400	1396	658	9.240688	3	iEGL	3
78597901529300	1173	559	3.665814	8	Epithelia	8
74302934230700	1516	688	6.728232	8	Epithelia	8
79456894987800	2585	1069	5.841393	10	Chroid plexus	10
52398601024200	2808	898	6.445869	3	iEGL	3
74302934228900	1989	679	5.480141	8	Epithelia	8
75591424417900	1319	539	7.884761	8	Epithelia	8
79886391717200	1076	542	7.156134	8	Epithelia	8
59700045430900	1926	836	6.645898	3	iEGL	3
59700045423900	1182	543	8.121827	8	Epithelia	8
51539607567000	2346	873	8.056266	3	iEGL	3
69148973475200	2298	850	6.266319	10	Chroid plexus	10
78597901529200	1723	543	4.004643	8	Epithelia	8
58841051964700	1259	554	6.115965	8	Epithelia	8
52828097753500	1437	584	7.376479	3	iEGL	3
